icao24,origin_country,velocity,on_ground
04008d,Ethiopia,258.73,False
48520b,Kingdom of the Netherlands,248.27,False
48520a,Kingdom of the Netherlands,218.88,False
48520d,Kingdom of the Netherlands,223.46,False
48520c,Kingdom of the Netherlands,223.52,False
71c044,Republic of Korea,272.85,False
485207,Kingdom of the Netherlands,0.0,True
424293,United Kingdom,228.9,False
485209,Kingdom of the Netherlands,137.2,False
485206,Kingdom of the Netherlands,143.77,False
a266bf,United States,3.09,True
a06f83,United States,193.49,False
479ee7,Norway,1.8,True
06a2e3,Qatar,232.97,False
06a2e0,Qatar,224.4,False
06a2e1,Qatar,244.36,False
845dee,Japan,146.81,False
3532c3,Spain,217.83,False
48c825,Poland,79.75,False
851120,Japan,65.34,False
06a2f0,Qatar,250.21,False
a67f04,United States,215.77,False
46ced4,Greece,146.54,False
4b8df2,Turkey,213.1,False
383e33,France,44.59,False
4b8de8,Turkey,215.96,False
3b75f5,France,139.9,False
3b75f1,France,164.92,False
3b75f4,France,158.6,False
c817bd,New Zealand,34.58,False
502cce,Latvia,200.88,False
a493a2,United States,250.54,False
a2a3b5,United States,259.76,False
502ce5,Latvia,232.84,False
502ce8,Latvia,232.33,False
502ce7,Latvia,216.17,False
49d423,Czech Republic,230.68,False
39ae23,France,79.96,False
502cc8,Latvia,202.62,False
a92ddf,United States,210.56,False
502cd7,Latvia,223.87,False
a1cc46,United States,236.82,False
7815c1,China,126.14,False
502cef,Latvia,79.19,False
a9e70a,United States,86.11,False
4ca41c,Ireland,80.49,False
502cf2,Latvia,55.68,False
502cf1,Latvia,35.68,False
502cf0,Latvia,45.18,False
502d95,Latvia,199.62,False
89910b,Taiwan,177.51,False
899126,Taiwan,232.63,False
502d88,Latvia,10.29,True
502d89,Latvia,214.61,False
899129,Taiwan,117.7,False
899138,Taiwan,103.38,False
502d7c,Latvia,239.74,False
502d7b,Latvia,218.48,False
899132,Taiwan,131.63,False
a8fc09,United States,249.1,False
502d7d,Latvia,61.02,False
780350,China,207.17,False
502d7a,Latvia,181.77,False
899108,Taiwan,246.54,False
845f30,Japan,237.77,False
899115,Taiwan,148.42,False
899116,Taiwan,61.58,False
a67f8a,United States,0.0,True
863188,Japan,209.92,False
4ba9c1,Turkey,254.55,False
4ba9c3,Turkey,224.98,False
3b75fb,France,142.22,False
3b75fc,France,148.18,False
a67f38,United States,281.61,False
4ba9d4,Turkey,227.05,False
405bfc,United Kingdom,204.38,False
46bc54,Greece,79.64,False
06a2b6,Qatar,4.63,True
46bc4b,Greece,127.47,False
46bc4e,Greece,87.69,False
46bc4f,Greece,53.23,False
39ae97,France,260.89,False
ae06df,United States,86.61,False
8511a8,Japan,158.48,False
781703,China,224.39,False
e48799,Brazil,73.28,False
4b8e47,Turkey,212.0,False
4b8e46,Turkey,182.09,False
4ba8da,Turkey,216.25,False
4ba8f9,Turkey,202.24,False
4ba8f5,Turkey,215.48,False
39be8b,France,4.15,False
3b7530,France,143.91,False
86dd2a,Japan,145.64,False
3b7546,France,135.51,False
8511ca,Japan,207.2,False
406d8e,United Kingdom,0.0,True
3b7542,France,8.75,True
4aab15,Sweden,0.0,True
407fc2,United Kingdom,239.86,False
407fc1,United Kingdom,212.18,False
407fc7,United Kingdom,236.99,False
a1574e,United States,258.66,False
a55b50,United States,286.5,False
a7c8c0,United States,102.29,False
780429,China,188.76,False
a4f2d3,United States,138.98,False
39bdab,France,73.42,False
39bdaf,France,193.66,False
aa7ebc,United States,246.13,False
7c3c75,Australia,0.0,False
840611,Japan,54.65,False
86dd90,Japan,210.35,False
7815ec,China,232.84,False
a1314e,United States,246.73,False
3e1210,Germany,55.65,False
8991a4,Taiwan,246.63,False
39bda2,France,227.49,False
39bda3,France,187.68,False
39bda4,France,226.12,False
c06403,Canada,5.14,True
39bda6,France,242.3,False
49d1c5,Czech Republic,71.53,False
4ca2c1,Ireland,215.67,False
4ca2ad,Ireland,232.76,False
a31aa4,United States,64.89,False
43e7a7,United Kingdom,0.0,False
39bdb2,France,238.33,False
39bdb4,France,156.91,False
4ca2ca,Ireland,170.65,False
39bdb7,France,173.63,False
39bdb8,France,268.4,False
39bdb0,France,63.49,False
39bdb1,France,229.22,False
4407b3,Austria,8.25,False
4ca2bf,Ireland,236.14,False
3b7566,France,213.97,False
405a46,United Kingdom,255.36,False
405a49,United Kingdom,70.22,False
405a48,United Kingdom,147.36,False
406d79,United Kingdom,148.19,False
0acabf,Colombia,82.4,False
acc6d1,United States,244.03,False
4b8dac,Turkey,47.67,False
acfc26,United States,260.4,False
a52736,United States,238.55,False
86dd6e,Japan,0.0,True
47a518,Norway,177.39,False
c1e5f1,Canada,10.8,True
a07f46,United States,0.06,True
a2519f,United States,243.66,False
4ba959,Turkey,297.69,False
4ba953,Turkey,198.84,False
4ba955,Turkey,255.34,False
503eb3,Lithuania,6.69,True
008df8,South Africa,218.01,False
4ba94a,Turkey,0.64,True
a6cacb,United States,244.83,False
c00e6c,Canada,254.51,False
4b3304,Switzerland,65.5,False
008de5,South Africa,135.13,False
a3c198,United States,180.36,False
a8d76b,United States,242.03,False
4ba930,Turkey,226.99,False
4ba947,Turkey,277.74,False
4ba946,Turkey,135.92,False
acc76b,United States,86.67,False
008dea,South Africa,10.29,True
8990e6,Taiwan,263.37,False
8990e7,Taiwan,239.45,False
8990e1,Taiwan,248.98,False
8990e4,Taiwan,255.28,False
503ee9,Lithuania,2.83,True
7816be,China,227.96,False
4ba995,Turkey,216.02,False
8990df,Taiwan,270.38,False
8990da,Taiwan,265.0,False
8990f7,Taiwan,87.58,False
8990f6,Taiwan,3.86,True
881c9a,Thailand,59.68,False
8990f3,Taiwan,236.23,False
8990f0,Taiwan,216.02,False
3ce594,Germany,181.74,False
44083c,Austria,258.97,False
8990c4,Taiwan,76.39,False
8990c0,Taiwan,124.7,False
a79aae,United States,201.58,False
8990c1,Taiwan,240.53,False
8990bb,Taiwan,224.68,False
8990be,Taiwan,236.23,False
aacf19,United States,272.64,False
503eee,Lithuania,2.31,True
8990d8,Taiwan,239.46,False
503eea,Lithuania,3.09,True
8990d7,Taiwan,270.6,False
7c19d2,Australia,132.3,False
8990cf,Taiwan,217.54,False
4ca301,Ireland,79.67,False
8990ca,Taiwan,224.01,False
4ca304,Ireland,208.18,False
407ee4,United Kingdom,3.0,False
aa7f48,United States,135.35,False
3ebd41,Germany,174.12,False
3d3a54,Germany,104.77,False
7c4dfb,Australia,62.22,False
7c4dfc,Australia,95.82,False
78045e,China,195.71,False
a899a2,United States,184.79,False
0d08f4,Mexico,198.94,False
44082a,Austria,7.72,True
a526ed,United States,173.81,False
440827,Austria,217.57,False
440824,Austria,234.75,False
440823,Austria,215.53,False
440821,Austria,181.92,False
440820,Austria,168.8,False
47a3b0,Norway,209.5,False
49d35d,Czech Republic,64.58,False
44081e,Austria,222.6,False
48e9f4,Poland,200.63,False
3912a2,France,64.97,False
48e9f3,Poland,205.94,False
48e9f2,Poland,233.91,False
48e9f0,Poland,253.84,False
45ac4f,Denmark,241.37,False
aa7f09,United States,270.18,False
45ac54,Denmark,3.86,True
a539c9,United States,224.07,False
4b8e05,Turkey,243.4,False
480c41,Kingdom of the Netherlands,0.0,True
49d387,Czech Republic,160.96,False
7cf468,Australia,4.37,True
4b8e03,Turkey,206.52,False
39be89,France,265.11,False
86eee4,Japan,230.31,False
7cf451,Australia,1.03,True
407eec,United Kingdom,218.63,False
45ac30,Denmark,231.65,False
3c81a8,Germany,4.89,True
7cf43a,Australia,5.4,True
a383f3,United States,0.0,True
45ac32,Denmark,158.72,False
45ac33,Denmark,78.71,False
407eeb,United Kingdom,233.19,False
c1e671,Canada,2.06,True
7cf441,Australia,3.34,True
c1e674,Canada,2.31,True
4b8e0b,Turkey,216.29,False
c06589,Canada,249.4,False
e4999d,Brazil,144.87,False
a7ff6a,United States,5.14,True
780509,China,203.64,False
a06bb6,United States,140.95,False
4aaa14,Sweden,29.33,False
4aaa16,Sweden,51.51,False
71c226,Republic of Korea,243.52,False
39ac87,France,45.28,False
39ac81,France,51.62,False
c1e84b,Canada,14.4,True
a8e9fd,United States,265.62,False
71c248,Republic of Korea,228.27,False
a38522,United States,117.54,False
780533,China,245.91,False
781862,China,179.01,False
a67c3a,United States,0.0,True
c05219,Canada,239.28,False
74483a,Jordan,214.01,False
48506d,Kingdom of the Netherlands,260.47,False
4408de,Austria,245.91,False
781878,China,217.22,False
4408f3,Austria,18.32,False
7cf617,Australia,0.0,True
a886df,United States,127.69,False
c1e80e,Canada,8.75,True
0c605e,Trinidad and Tobago,240.56,False
71c218,Republic of Korea,238.83,False
71c217,Republic of Korea,180.43,False
a6cc54,United States,240.34,False
48c68f,Poland,64.75,False
0c6064,Trinidad and Tobago,206.23,False
744829,Jordan,80.04,False
744828,Jordan,217.81,False
744822,Jordan,192.51,False
744821,Jordan,79.84,False
485061,Kingdom of the Netherlands,144.76,False
a6cc45,United States,285.67,False
38089c,France,50.26,False
406e65,United Kingdom,250.28,False
406e66,United Kingdom,246.32,False
3cf774,Germany,175.85,False
503cf5,Lithuania,199.59,False
4ca1cc,Ireland,202.0,False
ab44af,United States,10.8,True
7cf4aa,Australia,1.54,True
44d068,Belgium,0.0,True
44d071,Belgium,131.18,False
406e2e,United Kingdom,220.74,False
a67bc8,United States,249.05,False
7cf4a6,Australia,4.63,True
0d0984,Mexico,266.9,False
4ba913,Turkey,193.08,False
4ba910,Turkey,220.3,False
405b6a,United Kingdom,173.11,False
71c279,Republic of Korea,125.94,False
71c275,Republic of Korea,280.22,False
71c272,Republic of Korea,133.21,False
7cf4fa,Australia,1.54,True
48d961,Poland,85.34,False
4ba91a,Turkey,141.99,False
49d0cc,Czech Republic,50.41,False
a2fbec,United States,256.15,False
405b64,United Kingdom,4.63,True
7cf4f1,Australia,0.06,True
71c290,Republic of Korea,0.0,True
7cf4f2,Australia,0.0,True
4012d2,United Kingdom,78.53,False
0d0934,Mexico,247.13,False
e48613,Brazil,214.28,False
3423c3,Spain,239.86,False
743587,Jordan,122.4,False
ae07e9,United States,226.83,False
71c286,Republic of Korea,253.49,False
3424d4,Spain,116.57,False
3424d1,Spain,219.1,False
a037da,United States,262.66,False
7c07a4,Australia,103.45,False
adc238,United States,259.75,False
a3728a,United States,99.44,False
48892b,Poland,27.86,False
4b3204,Switzerland,33.85,False
c1e6ca,Canada,1.29,True
3c09f2,Germany,249.87,False
3c815b,Germany,3.6,True
aa2571,United States,200.04,False
c1e6b7,Canada,1.03,True
3e377e,Germany,205.06,False
4ba893,Turkey,225.01,False
8991e4,Taiwan,239.04,False
8991e6,Taiwan,212.6,False
3c8186,Germany,5.66,True
3c8187,Germany,5.4,True
7804e9,China,205.78,False
7804f2,China,168.52,False
ab57c9,United States,208.32,False
503e82,Lithuania,246.18,False
78056d,China,174.74,False
406cab,United Kingdom,100.4,False
4ca246,Ireland,243.18,False
49d232,Czech Republic,0.0,True
a18d83,United States,269.27,False
a7b7c5,United States,248.78,False
407fcb,United Kingdom,258.7,False
407fcc,United Kingdom,255.42,False
503e9a,Lithuania,183.42,False
3926e6,France,43.23,False
704018,Myanmar,139.75,False
a251ae,United States,95.75,False
4ca225,Ireland,139.76,False
407fc9,United Kingdom,189.44,False
4ca226,Ireland,236.8,False
4ca281,Ireland,69.26,False
4ca280,Ireland,12.35,True
4ca294,Ireland,217.61,False
4ca292,Ireland,229.01,False
342582,Spain,169.35,False
e497e7,Brazil,98.5,False
4ca27c,Ireland,208.33,False
40001c,United Kingdom,3.6,False
4ca264,Ireland,255.76,False
4ca263,Ireland,232.83,False
400025,United Kingdom,5.66,False
4ca24e,Ireland,232.57,False
49d26c,Czech Republic,137.4,False
4ca24c,Ireland,153.08,False
479d40,Norway,233.56,False
34254b,Spain,182.14,False
7c3bfa,Australia,180.23,False
407fff,United Kingdom,184.44,False
8418b4,Japan,70.32,False
4ca25b,Ireland,203.87,False
4ca25a,Ireland,122.66,False
781941,China,273.03,False
71c353,Republic of Korea,10.8,True
71c354,Republic of Korea,0.0,True
406b82,United Kingdom,236.99,False
406b83,United Kingdom,250.98,False
78060c,China,179.26,False
406b84,United Kingdom,179.8,False
406b6d,United Kingdom,187.7,False
48b063,Poland,53.5,False
71c346,Republic of Korea,249.41,False
78061c,China,229.78,False
503d00,Lithuania,214.77,False
49d086,Czech Republic,98.82,False
406b5c,United Kingdom,247.61,False
880c48,Thailand,236.26,False
880c47,Thailand,103.83,False
4b8c30,Turkey,42.42,False
407e8e,United Kingdom,246.46,False
4405ea,Austria,180.96,False
880c46,Thailand,193.63,False
78062a,China,89.02,False
78062b,China,249.4,False
71c379,Republic of Korea,225.19,False
a0ade2,United States,228.04,False
407e7d,United Kingdom,241.04,False
407e7b,United Kingdom,241.25,False
406b4a,United Kingdom,232.01,False
a972ee,United States,236.89,False
71c362,Republic of Korea,279.89,False
71c360,Republic of Korea,264.57,False
407e82,United Kingdom,226.28,False
780654,China,229.1,False
a77b76,United States,254.0,False
71c311,Republic of Korea,143.44,False
71c314,Republic of Korea,99.74,False
7c810d,Australia,114.23,False
7c810c,Australia,128.02,False
a3776f,United States,247.32,False
a65b99,United States,67.39,False
71c339,Republic of Korea,248.65,False
090038,Angola,132.76,False
71c334,Republic of Korea,249.18,False
78066f,China,226.44,False
71c331,Republic of Korea,197.73,False
71c332,Republic of Korea,70.35,False
a9e8ce,United States,289.98,False
ac5868,United States,288.59,False
71c336,Republic of Korea,203.56,False
a8eb21,United States,243.89,False
06a052,Qatar,240.27,False
e49c00,Brazil,145.83,False
e49c06,Brazil,74.41,False
71c323,Republic of Korea,89.35,False
71c326,Republic of Korea,113.79,False
71c324,Republic of Korea,110.71,False
406b91,United Kingdom,3.09,True
155c6b,Russian Federation,396.16,False
39ceb3,France,0.0,True
3420cc,Spain,223.09,False
39ceb8,France,0.0,True
47a32e,Norway,236.22,False
39ceb9,France,220.19,False
39ceb0,France,207.46,False
407e33,United Kingdom,114.61,False
407e31,United Kingdom,55.51,False
407e32,United Kingdom,134.99,False
7448a7,Jordan,257.86,False
7448a5,Jordan,202.28,False
7448a3,Jordan,266.48,False
7448a2,Jordan,193.29,False
7448a1,Jordan,196.82,False
3cf62a,Germany,245.63,False
47a31a,Norway,231.6,False
38185a,France,125.94,False
39ceaa,France,252.13,False
39ceab,France,250.15,False
39cead,France,216.19,False
39ceaf,France,221.41,False
48e95a,Poland,220.91,False
ab10d4,United States,242.97,False
155bbc,Russian Federation,1423.58,False
a7dde1,United States,250.75,False
39cea4,France,252.51,False
39cea5,France,140.06,False
39cea8,France,138.23,False
39cea0,France,5.4,True
acdc40,United States,244.64,False
47a310,Norway,51.3,False
40108e,United Kingdom,51.0,False
44068a,Austria,96.96,False
71c398,Republic of Korea,249.33,False
406b48,United Kingdom,229.04,False
406b49,United Kingdom,82.12,False
880c4c,Thailand,221.73,False
880c4b,Thailand,219.08,False
407e71,United Kingdom,236.73,False
38189a,France,79.58,False
71c387,Republic of Korea,276.17,False
407e68,United Kingdom,221.94,False
aa0533,United States,217.55,False
407e69,United Kingdom,242.26,False
407e63,United Kingdom,211.23,False
407e53,United Kingdom,184.46,False
407e54,United Kingdom,219.25,False
406b0a,United Kingdom,232.17,False
781938,China,164.97,False
407e45,United Kingdom,209.81,False
407e46,United Kingdom,219.75,False
3cd05c,Germany,144.57,False
a123e3,United States,249.82,False
4b4400,Switzerland,65.92,False
a1cf6b,United States,250.32,False
7805a9,China,279.07,False
3f4368,Germany,234.25,False
a639cf,United States,225.74,False
a506d1,United States,178.84,False
7805aa,China,279.36,False
ada167,United States,242.46,False
440667,Austria,264.45,False
440666,Austria,208.34,False
440665,Austria,0.0,True
4b4417,Switzerland,44.02,False
a506da,United States,228.26,False
a16c3a,United States,149.23,False
44065c,Austria,214.27,False
47a1ef,Norway,187.8,False
4b443a,Switzerland,72.65,False
440614,Austria,234.76,False
440611,Austria,172.32,False
48c1bb,Poland,111.4,False
4b442e,Switzerland,28.97,False
868db5,Japan,263.06,False
440609,Austria,139.56,False
440605,Austria,181.01,False
440604,Austria,222.48,False
4b4436,Switzerland,0.0,True
4b4437,Switzerland,71.02,False
4b441d,Switzerland,43.76,False
440631,Austria,227.96,False
a8b75a,United States,135.53,False
48c1a9,Poland,232.88,False
48c1a7,Poland,208.78,False
48c1a5,Poland,209.46,False
48c1a4,Poland,219.15,False
48c1a2,Poland,210.06,False
a230a6,United States,58.9,False
3cf68e,Germany,85.62,False
44061c,Austria,72.76,False
a4f9af,United States,45.24,False
155c0c,Russian Federation,73.42,False
45aa4f,Denmark,136.51,False
3949ee,France,219.44,False
3949ec,France,252.97,False
7c802c,Australia,114.76,False
7cf65c,Australia,5.14,True
155c28,Russian Federation,614.01,False
06a073,Qatar,240.72,False
a7df59,United States,270.08,False
34224e,Spain,225.15,False
503d4b,Lithuania,75.37,False
49d116,Czech Republic,199.76,False
aa5f7c,United States,77.19,False
155c43,Russian Federation,186.34,False
39cf00,France,254.92,False
39cf02,France,256.4,False
3949e0,France,224.76,False
3949e4,France,192.49,False
3949e3,France,262.26,False
39cf0a,France,260.28,False
39cf0d,France,290.27,False
aca760,United States,191.65,False
3949f7,France,193.42,False
ab6afa,United States,271.22,False
a759f1,United States,0.06,True
4ca14e,Ireland,211.03,False
407ce4,United Kingdom,150.86,False
7c806f,Australia,181.3,False
e4a2d4,Brazil,218.8,True
49d13f,Czech Republic,3.09,True
ab249e,United States,243.64,False
49d13d,Czech Republic,205.34,False
a3b3e5,United States,0.0,True
342210,Spain,86.94,False
e49b51,Brazil,244.4,False
407caf,United Kingdom,219.46,False
0d0377,Mexico,152.58,False
3d15b4,Germany,53.03,False
3e48cd,Germany,232.81,False
407cb2,United Kingdom,135.04,False
407cb3,United Kingdom,207.25,False
407cb1,United Kingdom,218.64,False
7cf832,Australia,144.64,False
4010ee,United Kingdom,5.66,True
7c2ba8,Australia,226.52,False
4010dd,United Kingdom,211.3,False
4010dc,United Kingdom,220.68,False
4010db,United Kingdom,5.4,True
4010da,United Kingdom,248.74,False
a54ed7,United States,103.35,False
4010e9,United Kingdom,143.02,False
a2454f,United States,244.46,False
4b9e47,Turkey,216.34,False
aa192a,United States,94.84,False
406c81,United Kingdom,221.27,False
406c80,United Kingdom,206.15,False
51016a,Belarus,237.28,False
76b447,Singapore,144.61,False
406c71,United Kingdom,142.53,False
a2452c,United States,202.99,False
406c72,United Kingdom,72.54,False
ab6cc0,United States,60.46,False
ae2fb0,United States,60.17,False
47a48c,Norway,190.12,False
4b9e4f,Turkey,230.75,False
ae2fae,United States,297.85,False
7cf868,Australia,207.01,False
4b9e55,Turkey,262.49,False
aca941,United States,59.6,False
ab398a,United States,249.6,False
7c2baf,Australia,0.0,True
7c2bc6,Australia,209.26,False
7c2bc5,Australia,196.31,False
7c2bbd,Australia,86.1,False
7c8207,Australia,66.57,False
7c2bb0,Australia,216.22,False
407f4c,United Kingdom,96.2,False
7c80cd,Australia,146.49,False
acca19,United States,275.08,False
c0322e,Canada,118.84,False
7c80e9,Australia,136.35,False
3c0893,Germany,219.26,False
009a26,South Africa,96.27,False
407f42,United Kingdom,134.28,False
407f2d,United Kingdom,84.88,False
407f38,United Kingdom,257.06,False
7c80ae,Australia,138.94,False
abaa43,United States,257.17,False
ac7a52,United States,269.59,False
407f1f,United Kingdom,3.6,True
407f1d,United Kingdom,70.32,False
ac7a5b,United States,236.22,False
3e4864,Germany,61.08,False
adfd72,United States,79.01,False
407f8c,United Kingdom,255.84,False
407f8d,United Kingdom,174.3,False
a6bebf,United States,111.01,False
a124b5,United States,202.43,False
406c60,United Kingdom,172.85,False
c05858,Canada,9.26,True
c05840,Canada,235.17,False
407f7d,United Kingdom,218.35,False
407f7b,United Kingdom,143.39,False
407f7c,United Kingdom,14.92,True
407f85,United Kingdom,140.06,False
c0583a,Canada,178.1,False
510116,Belarus,180.06,False
840944,Japan,197.56,False
463434,Finland,136.63,False
406c3a,United Kingdom,245.67,False
406c43,United Kingdom,239.49,False
407f79,United Kingdom,239.14,False
a004c0,United States,78.8,False
407f66,United Kingdom,170.2,False
a74871,United States,5.92,True
407f64,United Kingdom,266.77,False
7c80f5,Australia,144.52,False
407f67,United Kingdom,242.71,False
adfd6d,United States,99.61,False
78071e,China,238.92,False
407f60,United Kingdom,126.04,False
78071b,China,231.5,False
851580,Japan,48.36,True
862226,Japan,257.02,False
a0f1bb,United States,281.61,False
a53d2c,United States,285.52,False
862248,Japan,215.59,False
406ae8,United Kingdom,213.55,False
406ae2,United Kingdom,218.74,False
39126a,France,60.23,False
407f0d,United Kingdom,223.93,False
440735,Austria,238.38,False
4bb961,Turkey,182.23,False
4b4322,Switzerland,56.82,False
a364ea,United States,239.86,False
c030bb,Canada,232.81,False
7cf6c7,Australia,4.37,True
341083,Spain,12.35,False
7c3f5a,Australia,85.26,False
009a8c,South Africa,189.79,False
48c2af,Poland,217.85,False
48c2ad,Poland,267.26,False
48c2ae,Poland,249.32,False
48c2ab,Poland,227.5,False
48c2ac,Poland,232.05,False
86220c,Japan,222.44,False
7cf6a4,Australia,7.2,True
48c2b9,Poland,229.06,False
48c2b7,Poland,249.35,False
48c2b8,Poland,185.35,False
c030f7,Canada,255.88,False
48c2b6,Poland,0.64,True
342398,Spain,210.3,False
40116c,United Kingdom,36.23,False
48c2b0,Poland,221.08,False
407dc5,United Kingdom,224.64,False
503c48,Lithuania,227.01,False
3c07fc,Germany,240.54,False
71c517,Republic of Korea,241.83,False
886283,Thailand,226.77,False
71c516,Republic of Korea,223.66,False
71c510,Republic of Korea,216.52,False
48c2a8,Poland,245.2,False
48c2a9,Poland,2.83,True
71c514,Republic of Korea,74.21,False
4b3037,Switzerland,3.09,True
48c2a7,Poland,214.61,False
48c2a2,Poland,0.0,True
4ba66c,Turkey,173.57,False
71c506,Republic of Korea,213.02,False
71c504,Republic of Korea,192.36,False
c043b7,Canada,244.92,False
00a313,South Africa,67.03,False
a9fa04,United States,205.01,False
71c502,Republic of Korea,167.59,False
a52a99,United States,251.51,False
3c3d84,Germany,2.31,True
71c531,Republic of Korea,249.16,False
71c532,Republic of Korea,253.69,False
71c535,Republic of Korea,141.05,False
88628e,Thailand,275.0,False
45ab54,Denmark,239.73,False
71c533,Republic of Korea,255.79,False
71c534,Republic of Korea,109.03,False
88628f,Thailand,208.89,False
7bb130,China,234.93,False
8514b4,Japan,148.48,False
a2ca5d,United States,29.32,False
7c2ad4,Australia,178.7,False
71c524,Republic of Korea,72.3,False
a27a94,United States,238.39,False
3911d3,France,54.18,False
401128,United Kingdom,34.42,False
acdbec,United States,88.59,False
5113cf,Estonia,1.29,True
406ac4,United Kingdom,226.55,False
ada227,United States,231.01,False
406ac3,United Kingdom,218.98,False
a4e7fb,United States,185.22,False
401116,United Kingdom,98.49,False
7c8190,Australia,69.42,False
a614d7,United States,1.8,True
3d5d17,Germany,93.02,False
503c92,Lithuania,143.71,False
45ab27,Denmark,221.88,False
45ab23,Denmark,239.31,False
e49a2e,Brazil,103.73,False
511385,Estonia,11.83,True
780850,China,251.14,False
780851,China,169.08,False
407c6d,United Kingdom,236.31,False
71c599,Republic of Korea,126.6,False
47a185,Norway,231.14,False
71c592,Republic of Korea,202.81,False
780861,China,84.95,False
abba93,United States,232.08,False
801406,India,264.79,False
780867,China,167.86,False
71c586,Republic of Korea,95.92,False
71c584,Republic of Korea,62.26,False
7c3fe7,Australia,86.18,False
71c580,Republic of Korea,90.26,False
789208,China,39.08,False
789206,China,185.68,False
789216,China,269.66,False
48c12f,Poland,238.01,False
48c12e,Poland,218.64,False
48c12b,Poland,209.88,False
48c12c,Poland,210.08,False
48c139,Poland,0.0,True
48c133,Poland,232.57,False
48c134,Poland,227.19,False
48c131,Poland,189.18,False
48c132,Poland,242.89,False
86ce81,Japan,205.12,False
48c130,Poland,232.35,False
780894,China,190.54,False
a43ee8,United States,105.17,False
48c128,Poland,246.21,False
48c129,Poland,221.06,False
78921d,China,247.8,False
48c126,Poland,183.14,False
789228,China,93.02,False
48c124,Poland,211.46,False
801439,India,0.77,True
48c123,Poland,1.29,True
48c121,Poland,232.2,False
789231,China,260.33,False
51007f,Belarus,190.06,False
801442,India,200.44,False
71c557,Republic of Korea,4.63,True
71c555,Republic of Korea,6.17,True
789245,China,282.08,False
71c540,Republic of Korea,214.85,False
a7ef4b,United States,233.01,False
801421,India,9.77,True
71c575,Republic of Korea,186.83,False
789254,China,114.31,False
71c577,Republic of Korea,6.17,True
71c572,Republic of Korea,193.28,False
78924e,China,248.26,False
407c7e,United Kingdom,53.56,False
48d421,Poland,63.31,False
71c565,Republic of Korea,188.33,False
789264,China,12.35,True
71c563,Republic of Korea,90.06,False
801435,India,205.21,False
789262,China,3.71,False
8622ae,Japan,9.77,True
789260,China,234.88,False
4b41d1,Switzerland,89.84,False
44048b,Austria,71.06,False
600be9,Azerbaijan,264.62,False
3444da,Spain,9.77,True
440488,Austria,207.75,False
440484,Austria,198.19,False
801495,India,170.25,False
44047d,Austria,198.72,False
7c81cd,Australia,4.66,False
3444ca,Spain,228.69,False
3d1437,Germany,35.43,False
3444d0,Spain,71.82,False
3444d1,Spain,1.46,False
7c81e0,Australia,118.73,False
a8c815,United States,33.26,False
3d141b,Germany,45.56,False
490732,Portugal,37.61,False
80145d,India,87.46,False
80145c,India,271.42,False
aced23,United States,221.78,False
3444c8,Spain,231.51,False
3444c9,Spain,212.62,False
ad0d3c,United States,233.06,False
801470,India,109.17,False
800140,India,106.58,False
44044e,Austria,71.22,False
440444,Austria,169.37,False
407c26,United Kingdom,240.87,False
407c0b,United Kingdom,208.42,False
440479,Austria,47.85,False
80148d,India,173.52,False
440481,Austria,223.37,False
3e4719,Germany,214.62,False
440480,Austria,56.7,False
78082e,China,200.3,False
44046d,Austria,148.01,False
440469,Austria,141.41,False
469dc1,Greece,5.14,False
80149d,India,95.25,False
7cf7b9,Australia,0.51,False
a7459d,United States,216.34,False
06a1be,Qatar,221.51,False
342087,Spain,70.03,False
06a1e7,Qatar,270.39,False
06a1e8,Qatar,122.77,False
06a1e6,Qatar,220.92,False
a97251,United States,262.19,False
a3d7e5,United States,60.23,True
06a1da,Qatar,245.06,False
4bb848,Turkey,213.52,False
4bb844,Turkey,211.27,False
4bb842,Turkey,224.28,False
4bb843,Turkey,257.59,False
06a1ea,Qatar,127.28,False
06a1eb,Qatar,31.9,True
4bb854,Turkey,215.59,False
4bb852,Turkey,262.66,False
4bb861,Turkey,111.35,False
342059,Spain,77.38,False
a254f7,United States,129.79,False
343386,Spain,65.8,False
adb29c,United States,264.82,False
7cf7bf,Australia,0.19,False
407af3,United Kingdom,273.24,False
407af5,United Kingdom,272.83,False
344696,Spain,0.0,True
46a5e2,Greece,4.12,True
46a5e1,Greece,82.2,False
46a5e4,Greece,215.41,False
4cc52f,Iceland,201.68,False
504e59,Republic of Moldova,116.49,False
4cc53b,Iceland,8.75,True
789289,China,211.37,False
a997cc,United States,271.92,False
789287,China,158.98,False
789285,China,141.96,False
c82a81,New Zealand,121.37,False
78927e,China,110.59,False
8515c4,Japan,210.5,False
4bb867,Turkey,241.11,False
a254ff,United States,269.89,False
789299,China,227.33,False
789298,China,218.71,False
4bb870,Turkey,4.63,True
504e6c,Republic of Moldova,104.14,False
789290,China,5.66,True
789295,China,217.56,False
789296,China,215.41,False
4bb86a,Turkey,221.94,False
4cc530,Iceland,234.44,False
4bb879,Turkey,218.51,False
78928a,China,243.0,False
504e61,Republic of Moldova,212.15,False
4bb874,Turkey,224.82,False
7c2bee,Australia,172.14,False
a2ed63,United States,89.0,False
3cf3a9,Germany,4.12,False
4cc586,Iceland,226.91,False
4cc581,Iceland,228.59,False
a3d7dc,United States,241.3,False
4cc582,Iceland,5.4,True
78929b,China,217.04,False
78929f,China,211.4,False
78929c,China,0.0,True
