icao24,origin_country,velocity,on_ground
06a30b,Qatar,225.85,False
71c027,Republic of Korea,238.91,False
ac9c6d,United States,49.82,False
71c051,Republic of Korea,93.99,False
abdf99,United States,31.65,False
ac9c78,United States,33.88,False
04008d,Ethiopia,258.73,False
48520b,Kingdom of the Netherlands,248.01,False
48520a,Kingdom of the Netherlands,219.98,False
48520d,Kingdom of the Netherlands,222.32,False
48520c,Kingdom of the Netherlands,222.5,False
71c044,Republic of Korea,274.93,False
485207,Kingdom of the Netherlands,1.03,True
424293,United Kingdom,227.76,False
485209,Kingdom of the Netherlands,138.68,False
485206,Kingdom of the Netherlands,146.65,False
a266bf,United States,3.09,True
a06f83,United States,193.46,False
479ee7,Norway,6.94,True
06a2e3,Qatar,232.04,False
06a2e0,Qatar,231.06,False
06a2e1,Qatar,244.36,False
845dee,Japan,147.69,False
3532c3,Spain,217.83,False
48c825,Poland,98.02,False
851120,Japan,65.34,False
06a2f0,Qatar,250.21,False
a67f04,United States,212.15,False
46ced4,Greece,146.54,False
4b8df2,Turkey,211.99,False
383e33,France,45.69,False
4b8de8,Turkey,215.96,False
3b75f5,France,149.83,False
3b75f1,France,164.92,False
3b75f4,France,158.6,False
c817bd,New Zealand,34.58,False
502cce,Latvia,207.24,False
a493a2,United States,249.29,False
a2a3b5,United States,259.21,False
502ce5,Latvia,233.34,False
502ce8,Latvia,231.44,False
502ce7,Latvia,212.9,False
49d423,Czech Republic,228.74,False
39ae23,France,79.52,False
502cc8,Latvia,198.71,False
a92ddf,United States,206.64,False
502cd7,Latvia,224.99,False
a1cc46,United States,236.82,False
7815c1,China,128.22,False
502cef,Latvia,63.89,False
a9e70a,United States,82.23,False
4ca41c,Ireland,80.58,False
502cf2,Latvia,55.11,False
502cf1,Latvia,40.85,False
502cf0,Latvia,37.27,False
502d95,Latvia,196.2,False
89910b,Taiwan,159.27,False
899126,Taiwan,230.85,False
502d88,Latvia,10.29,True
502d89,Latvia,212.98,False
899129,Taiwan,128.94,False
899138,Taiwan,96.94,False
502d7c,Latvia,234.64,False
502d7b,Latvia,220.29,False
899132,Taiwan,128.64,False
a8fc09,United States,250.71,False
502d7d,Latvia,61.02,False
780350,China,206.46,False
502d7a,Latvia,182.45,False
899108,Taiwan,246.87,False
845f30,Japan,237.77,False
899115,Taiwan,149.02,False
899116,Taiwan,62.47,False
a67f8a,United States,0.0,True
863188,Japan,209.38,False
4ba9c1,Turkey,253.32,False
4ba9c3,Turkey,225.59,False
3b75fb,France,145.18,False
3b75fc,France,146.86,False
a67f38,United States,281.68,False
4ba9d4,Turkey,227.05,False
405bfc,United Kingdom,204.38,False
46bc54,Greece,79.64,False
06a2b6,Qatar,4.63,True
46bc4b,Greece,126.56,False
46bc4e,Greece,86.72,False
46bc4f,Greece,53.23,False
39ae97,France,261.15,False
ae06df,United States,85.78,False
8511a8,Japan,150.29,False
781703,China,224.17,False
e48799,Brazil,73.28,False
4b8e47,Turkey,211.4,False
4b8e46,Turkey,182.09,False
4ba8da,Turkey,216.95,False
4ba8f9,Turkey,209.87,False
4ba8f5,Turkey,218.46,False
39be8b,France,3.92,False
3b7530,France,145.66,False
86dd2a,Japan,145.55,False
3b7546,France,138.8,False
8511ca,Japan,206.17,False
406d8e,United Kingdom,0.0,True
3b7542,France,8.23,True
4aab15,Sweden,4.02,False
407fc2,United Kingdom,242.02,False
407fc1,United Kingdom,212.18,False
407fc7,United Kingdom,236.8,False
a1574e,United States,262.73,False
a55b50,United States,286.77,False
a7c8c0,United States,101.71,False
780429,China,188.76,False
a4f2d3,United States,121.41,False
39bdab,France,73.42,False
39bdaf,France,190.97,False
aa7ebc,United States,246.87,False
7c3c75,Australia,0.0,False
840611,Japan,54.65,False
86dd90,Japan,203.61,False
a1314e,United States,247.3,False
3e1210,Germany,52.72,False
8991a4,Taiwan,245.62,False
39bda2,France,229.03,False
39bda3,France,182.53,False
39bda4,France,222.4,False
c06403,Canada,5.92,True
39bda6,France,244.88,False
49d1c5,Czech Republic,69.94,False
4ca2c1,Ireland,214.64,False
4ca2c0,Ireland,74.59,False
4ca2ad,Ireland,231.74,False
a31aa4,United States,66.04,False
43e7a7,United Kingdom,0.0,False
39bdb2,France,236.7,False
39bdb4,France,150.95,False
4ca2ca,Ireland,193.93,False
39bdb7,France,171.82,False
39bdb8,France,267.79,False
39bdb0,France,70.24,False
39bdb1,France,229.72,False
4ca2bf,Ireland,236.47,False
3b7566,France,213.64,False
405a46,United Kingdom,253.14,False
405a49,United Kingdom,43.21,True
405a48,United Kingdom,153.89,False
406d79,United Kingdom,158.99,False
0acabf,Colombia,82.84,False
acc6d1,United States,243.05,False
4b8dac,Turkey,47.57,False
acfc26,United States,261.12,False
a52736,United States,237.98,False
86dd6e,Japan,0.0,True
47a518,Norway,115.27,False
a07f46,United States,0.06,True
a2519f,United States,243.05,False
4ba959,Turkey,294.56,False
4ba953,Turkey,202.46,False
4ba955,Turkey,254.93,False
503eb3,Lithuania,6.69,True
008df8,South Africa,214.0,False
4ba94a,Turkey,0.64,True
a6cacb,United States,244.83,False
c00e6c,Canada,255.19,False
4b3304,Switzerland,65.5,False
008de5,South Africa,150.85,False
a3c198,United States,179.88,False
a8d76b,United States,241.11,False
4ba930,Turkey,227.55,False
4ba947,Turkey,277.49,False
4ba946,Turkey,135.92,False
acc76b,United States,94.89,False
008dea,South Africa,10.29,True
8990e6,Taiwan,261.52,False
8990e7,Taiwan,239.45,False
8990e1,Taiwan,249.98,False
8990e4,Taiwan,255.97,False
503ee9,Lithuania,1.8,True
7816be,China,227.96,False
4ba995,Turkey,221.81,False
8990da,Taiwan,260.22,False
8990f7,Taiwan,87.58,False
8990f6,Taiwan,3.86,True
881c9a,Thailand,58.55,False
8990f3,Taiwan,238.06,False
8990f0,Taiwan,216.02,False
3ce594,Germany,180.48,False
44083c,Austria,259.11,False
8990c4,Taiwan,78.77,False
8990c0,Taiwan,124.7,False
a79aae,United States,201.12,False
8990c1,Taiwan,239.43,False
8990bb,Taiwan,224.98,False
8990be,Taiwan,235.57,False
8990ba,Taiwan,191.78,False
aacf19,United States,272.64,False
503eee,Lithuania,2.57,True
8990d8,Taiwan,239.8,False
503eea,Lithuania,2.06,True
8990d7,Taiwan,270.6,False
7c19d2,Australia,133.01,False
8990cf,Taiwan,216.82,False
4ca301,Ireland,91.31,False
8990ca,Taiwan,220.16,False
4ca304,Ireland,206.8,False
407ee4,United Kingdom,3.0,False
aa7f48,United States,126.42,False
3ebd41,Germany,181.02,False
3d3a54,Germany,104.37,False
7c4dfb,Australia,76.55,False
7c4dfc,Australia,95.82,False
78045e,China,195.87,False
a899a2,United States,186.0,False
0d08f4,Mexico,204.66,False
44082a,Austria,5.92,True
a526ed,United States,176.98,False
440827,Austria,214.67,False
440825,Austria,5.66,True
440824,Austria,234.59,False
440823,Austria,213.35,False
440821,Austria,168.9,False
440820,Austria,168.51,False
47a3b0,Norway,214.34,False
49d35d,Czech Republic,63.72,False
44081e,Austria,223.74,False
48e9f4,Poland,199.05,False
3912a2,France,64.67,False
48e9f3,Poland,209.06,False
48e9f2,Poland,232.63,False
48e9f0,Poland,253.84,False
45ac4f,Denmark,240.87,False
aa7f09,United States,270.15,False
45ac54,Denmark,4.89,False
a539c9,United States,223.64,False
4b8e05,Turkey,243.22,False
480c41,Kingdom of the Netherlands,0.0,True
49d387,Czech Republic,157.87,False
7cf468,Australia,4.37,True
4b8e03,Turkey,205.89,False
39be89,France,264.57,False
86eee4,Japan,238.29,False
7cf451,Australia,1.03,True
407eec,United Kingdom,218.13,False
45ac30,Denmark,231.81,False
3c81a8,Germany,4.12,True
7cf43a,Australia,9.26,True
a383f3,United States,0.0,True
45ac32,Denmark,170.75,False
45ac33,Denmark,79.74,False
407eeb,United Kingdom,233.23,False
c1e671,Canada,2.57,True
7cf441,Australia,3.34,True
c1e674,Canada,2.31,True
4b8e0b,Turkey,216.42,False
c06589,Canada,249.3,False
e4999d,Brazil,162.27,False
a7ff6a,United States,5.14,True
780509,China,205.91,False
a06bb6,United States,140.35,False
4aaa14,Sweden,43.27,False
4aaa16,Sweden,51.91,False
71c226,Republic of Korea,243.52,False
39ac87,France,45.34,False
39ac81,France,52.69,False
c1e84b,Canada,4.12,True
a8e9fd,United States,265.07,False
71c248,Republic of Korea,226.22,False
a38522,United States,129.14,False
780533,China,245.91,False
781862,China,177.85,False
a67c3a,United States,0.0,True
c05219,Canada,238.8,False
74483a,Jordan,213.2,False
48506d,Kingdom of the Netherlands,261.14,False
4408de,Austria,245.91,False
781878,China,217.68,False
4408f3,Austria,18.32,False
7cf617,Australia,0.0,True
a886df,United States,127.69,False
c1e80e,Canada,17.49,True
0c605e,Trinidad and Tobago,240.56,False
71c218,Republic of Korea,239.93,False
71c217,Republic of Korea,184.08,False
a6cc54,United States,240.98,False
48c68f,Poland,62.93,False
0c6064,Trinidad and Tobago,205.56,False
744829,Jordan,80.04,False
744828,Jordan,217.08,False
744822,Jordan,194.52,False
744821,Jordan,79.84,False
485061,Kingdom of the Netherlands,153.28,False
a6cc45,United States,285.51,False
38089c,France,50.94,False
406e65,United Kingdom,250.17,False
406e66,United Kingdom,244.77,False
3cf774,Germany,174.24,False
503cf5,Lithuania,184.43,False
4ca1cc,Ireland,202.39,False
ab44af,United States,10.29,True
7cf4aa,Australia,1.54,True
44d068,Belgium,1.54,True
44d071,Belgium,95.0,False
406e2e,United Kingdom,225.11,False
a67bc8,United States,249.52,False
7cf4a6,Australia,4.63,True
0d0984,Mexico,266.9,False
4ba913,Turkey,204.17,False
4ba910,Turkey,219.79,False
405b6a,United Kingdom,179.41,False
71c279,Republic of Korea,125.34,False
743596,Jordan,74.35,False
71c275,Republic of Korea,280.31,False
71c272,Republic of Korea,133.21,False
48d961,Poland,85.34,False
4ba91a,Turkey,143.21,False
49d0cc,Czech Republic,34.09,False
a2fbec,United States,257.78,False
405b64,United Kingdom,4.63,True
7cf4f1,Australia,2.83,True
71c290,Republic of Korea,0.0,True
7cf4f2,Australia,3.09,True
4012d2,United Kingdom,77.76,False
0d0934,Mexico,249.19,False
e48613,Brazil,214.28,False
3423c3,Spain,240.58,False
743587,Jordan,119.68,False
ae07e9,United States,226.83,False
71c286,Republic of Korea,257.69,False
3424d4,Spain,118.47,False
3424d1,Spain,214.24,False
a037da,United States,254.41,False
7c07a4,Australia,103.95,False
adc238,United States,260.16,False
a3728a,United States,99.44,False
48892b,Poland,30.39,False
4b3204,Switzerland,43.08,False
c1e6ca,Canada,1.29,True
3c09f2,Germany,248.56,False
3c815b,Germany,4.12,True
aa2571,United States,201.28,False
7c3d57,Australia,5.66,True
c1e6b7,Canada,1.03,True
3e377e,Germany,199.34,False
4ba893,Turkey,224.0,False
8991e4,Taiwan,239.04,False
8991e6,Taiwan,208.66,False
3c8186,Germany,5.66,True
3c8187,Germany,5.4,True
7804e9,China,208.35,False
7804f2,China,169.3,False
ab57c9,United States,208.32,False
780575,China,167.22,False
503e82,Lithuania,246.58,False
78056d,China,174.74,False
406cab,United Kingdom,102.43,False
4ca246,Ireland,243.0,False
49d232,Czech Republic,0.0,True
a18d83,United States,270.15,False
a7b7c5,United States,247.32,False
407fcb,United Kingdom,258.88,False
407fcc,United Kingdom,256.04,False
503e9a,Lithuania,189.28,False
3926e6,France,44.25,False
704018,Myanmar,139.38,False
a251ae,United States,94.52,False
4ca225,Ireland,143.2,False
407fc9,United Kingdom,195.26,False
4ca226,Ireland,237.01,False
4ca281,Ireland,85.23,False
4ca280,Ireland,12.35,True
4ca294,Ireland,218.64,False
4ca292,Ireland,228.53,False
342582,Spain,165.25,False
e497e7,Brazil,102.27,False
4ca27c,Ireland,211.59,False
40001c,United Kingdom,3.6,False
4ca264,Ireland,256.5,False
4ca263,Ireland,232.82,False
400025,United Kingdom,5.66,False
4ca24e,Ireland,232.95,False
49d26c,Czech Republic,116.23,False
4ca24c,Ireland,146.8,False
479d40,Norway,233.35,False
34254b,Spain,161.77,False
46cd38,Greece,51.53,False
7c3bfa,Australia,179.12,False
407fff,United Kingdom,186.26,False
8418b4,Japan,70.32,False
4ca25b,Ireland,197.36,False
4ca25a,Ireland,115.61,False
781941,China,273.49,False
4405cb,Austria,32.31,False
71c353,Republic of Korea,6.43,True
71c354,Republic of Korea,1.03,True
406b82,United Kingdom,242.27,False
406b83,United Kingdom,250.98,False
78060c,China,186.63,False
406b84,United Kingdom,180.81,False
406b6d,United Kingdom,189.23,False
48b063,Poland,53.5,False
71c346,Republic of Korea,250.36,False
78061c,China,229.09,False
503d00,Lithuania,214.86,False
49d086,Czech Republic,98.82,False
406b5c,United Kingdom,248.07,False
880c48,Thailand,236.26,False
880c47,Thailand,111.29,False
4b8c30,Turkey,42.69,False
407e8e,United Kingdom,245.31,False
4405ea,Austria,187.35,False
880c46,Thailand,196.87,False
78062a,China,89.02,False
78062b,China,249.4,False
71c379,Republic of Korea,220.46,False
a0ade2,United States,228.04,False
407e7d,United Kingdom,241.36,False
407e7b,United Kingdom,241.64,False
406b4a,United Kingdom,233.01,False
a972ee,United States,235.58,False
71c362,Republic of Korea,279.32,False
71c360,Republic of Korea,265.3,False
407e82,United Kingdom,226.65,False
780654,China,228.85,False
a77b76,United States,254.23,False
71c311,Republic of Korea,153.0,False
71c314,Republic of Korea,110.82,False
7c810d,Australia,117.38,False
7c810c,Australia,126.13,False
a3776f,United States,246.69,False
a65b99,United States,68.49,False
71c339,Republic of Korea,249.95,False
090038,Angola,132.76,False
71c334,Republic of Korea,248.18,False
78066f,China,231.22,False
71c331,Republic of Korea,197.73,False
71c332,Republic of Korea,70.35,False
a9e8ce,United States,289.48,False
ac5868,United States,290.37,False
71c336,Republic of Korea,203.56,False
a8eb21,United States,242.37,False
06a052,Qatar,240.62,False
e49c00,Brazil,138.72,False
e49c06,Brazil,71.94,False
71c323,Republic of Korea,89.35,False
71c326,Republic of Korea,85.42,False
71c324,Republic of Korea,126.23,False
406b91,United Kingdom,3.09,True
155c6b,Russian Federation,396.16,False
39ceb3,France,0.0,True
3420cc,Spain,223.87,False
39ceb8,France,0.0,True
47a32e,Norway,238.28,False
39ceb9,France,219.67,False
39ceb0,France,209.36,False
407e33,United Kingdom,115.05,False
407e31,United Kingdom,55.51,False
407e32,United Kingdom,134.99,False
7448a7,Jordan,257.86,False
7448a5,Jordan,202.7,False
7448a3,Jordan,267.79,False
7448a2,Jordan,195.59,False
7448a1,Jordan,201.54,False
3cf62a,Germany,241.04,False
47a31a,Norway,229.01,False
38185a,France,132.41,False
39ceaa,France,252.85,False
39ceab,France,249.03,False
39cead,France,215.29,False
39ceaf,France,221.57,False
48e95a,Poland,217.9,False
ab10d4,United States,242.97,False
155bbc,Russian Federation,1423.58,False
a7dde1,United States,250.24,False
39cea4,France,252.42,False
39cea5,France,145.3,False
39cea8,France,142.05,False
39cea0,France,5.92,True
acdc40,United States,243.56,False
47a310,Norway,64.8,False
40108e,United Kingdom,52.71,False
44068a,Austria,107.86,False
406b48,United Kingdom,230.07,False
406b49,United Kingdom,82.12,False
880c4c,Thailand,221.73,False
880c4b,Thailand,218.34,False
407e71,United Kingdom,236.38,False
38189a,France,78.1,False
71c387,Republic of Korea,275.92,False
407e68,United Kingdom,221.9,False
aa0533,United States,218.06,False
407e69,United Kingdom,242.72,False
407e63,United Kingdom,211.67,False
407e53,United Kingdom,188.69,False
407e54,United Kingdom,219.75,False
406b0a,United Kingdom,233.12,False
781938,China,167.27,False
407e45,United Kingdom,206.81,False
407e46,United Kingdom,221.37,False
3cd05c,Germany,157.29,False
a123e3,United States,250.21,False
4b4400,Switzerland,9.9,False
a1cf6b,United States,250.83,False
7805a9,China,279.77,False
3f4368,Germany,231.73,False
a639cf,United States,226.67,False
a506d1,United States,193.98,False
7805aa,China,278.73,False
3c3e14,Germany,4.37,True
ada167,United States,243.18,False
440667,Austria,264.26,False
440666,Austria,208.29,False
440665,Austria,1.8,True
4b4417,Switzerland,45.32,False
a506da,United States,228.92,False
a16c3a,United States,144.48,False
44065c,Austria,208.41,False
47a1ef,Norway,179.31,False
4b443a,Switzerland,72.65,False
440614,Austria,234.8,False
440611,Austria,169.56,False
48c1bb,Poland,116.63,False
4b442e,Switzerland,32.58,False
868db5,Japan,263.06,False
440609,Austria,149.44,False
440605,Austria,179.02,False
440604,Austria,223.42,False
4b4436,Switzerland,0.0,True
4b4437,Switzerland,71.02,False
4b441d,Switzerland,40.36,False
440631,Austria,230.0,False
a8b75a,United States,138.13,False
48c1a9,Poland,232.37,False
48c1a7,Poland,207.32,False
48c1a5,Poland,209.95,False
48c1a4,Poland,220.69,False
48c1a2,Poland,210.64,False
a230a6,United States,54.41,False
3cf68e,Germany,86.63,False
44061c,Austria,73.51,False
a4f9af,United States,45.24,False
155c0c,Russian Federation,73.42,False
45aa4f,Denmark,136.51,False
3949ee,France,219.46,False
3949ec,France,246.99,False
7c802c,Australia,108.06,False
7cf65c,Australia,5.14,True
155c28,Russian Federation,662.45,False
06a073,Qatar,240.72,False
a7df59,United States,270.98,False
7cf662,Australia,1.8,True
34224e,Spain,225.62,False
503d4b,Lithuania,86.37,False
49d116,Czech Republic,199.56,False
aa5f7c,United States,82.9,False
155c43,Russian Federation,185.94,False
39cf00,France,257.03,True
39cf02,France,256.87,False
3949e0,France,224.38,False
3949e4,France,189.37,False
3949e3,France,261.55,False
39cf0a,France,261.36,False
39cf0d,France,291.22,False
aca760,United States,167.82,False
3949f7,France,198.47,False
ab6afa,United States,271.22,False
a759f1,United States,0.06,True
4ca14e,Ireland,214.93,False
407ce4,United Kingdom,152.89,False
7c806f,Australia,181.96,False
e4a2d4,Brazil,218.8,True
49d13f,Czech Republic,0.0,True
ab249e,United States,243.64,False
49d13d,Czech Republic,206.37,False
a3b3e5,United States,0.0,True
342210,Spain,8.75,False
e49b51,Brazil,244.4,False
407caf,United Kingdom,217.98,False
0d0377,Mexico,144.3,False
3d15b4,Germany,51.56,False
3e48cd,Germany,236.9,False
407cb2,United Kingdom,134.37,False
407cb3,United Kingdom,203.15,False
407cb1,United Kingdom,218.64,False
7cf832,Australia,144.64,False
4010ee,United Kingdom,5.92,True
7c2ba8,Australia,226.52,False
4010dd,United Kingdom,211.43,False
4010dc,United Kingdom,221.37,False
4010db,United Kingdom,5.4,True
4010da,United Kingdom,248.94,False
a54ed7,United States,103.35,False
4010e9,United Kingdom,141.27,False
a2454f,United States,243.51,False
4b9e47,Turkey,215.71,False
aa192a,United States,94.36,False
406c81,United Kingdom,220.91,False
406c80,United Kingdom,200.43,False
51016a,Belarus,237.42,False
76b447,Singapore,143.04,False
406c71,United Kingdom,150.67,False
a2452c,United States,208.08,False
406c72,United Kingdom,72.54,False
ab6cc0,United States,60.46,False
ae2fb0,United States,61.26,False
47a48c,Norway,197.34,False
4b9e4f,Turkey,230.75,False
ae2fae,United States,297.12,False
7cf868,Australia,207.01,False
4b9e55,Turkey,262.49,False
ab398a,United States,249.09,False
7c2baf,Australia,0.0,True
7c2bc6,Australia,209.26,False
7c2bc5,Australia,187.44,False
7c2bbd,Australia,85.59,False
7c8207,Australia,66.57,False
7c2bb0,Australia,216.04,False
407f4c,United Kingdom,99.2,False
7c80cd,Australia,141.42,False
acca19,United States,275.08,False
c0322e,Canada,121.92,False
7c80e9,Australia,136.35,False
3c0893,Germany,221.01,False
009a26,South Africa,96.27,False
407f42,United Kingdom,134.15,False
407f2d,United Kingdom,89.0,False
407f38,United Kingdom,256.9,False
7c80ae,Australia,142.6,False
abaa43,United States,257.5,False
ac7a52,United States,269.08,False
407f1f,United Kingdom,4.12,False
407f1d,United Kingdom,69.94,False
ac7a5b,United States,234.92,False
3e4864,Germany,61.08,False
adfd72,United States,111.21,False
407f8c,United Kingdom,256.07,False
407f8d,United Kingdom,176.86,False
a6bebf,United States,112.15,False
a124b5,United States,197.27,False
406c60,United Kingdom,171.34,False
c05858,Canada,7.46,True
c05840,Canada,235.42,False
407f7d,United Kingdom,218.82,False
407f7b,United Kingdom,152.5,False
407f7c,United Kingdom,14.92,True
407f85,United Kingdom,139.39,False
c0583a,Canada,155.88,False
510116,Belarus,180.06,False
840944,Japan,193.72,False
463434,Finland,137.07,False
406c3a,United Kingdom,245.67,False
406c43,United Kingdom,235.67,False
407f79,United Kingdom,239.5,False
a004c0,United States,78.8,False
407f66,United Kingdom,173.5,False
a74871,United States,7.2,True
407f64,United Kingdom,267.15,False
7c80f5,Australia,149.6,False
407f67,United Kingdom,251.64,False
adfd6d,United States,95.25,False
78071e,China,240.07,False
407f60,United Kingdom,122.96,False
78071b,China,231.24,False
851580,Japan,6.69,True
862226,Japan,257.41,False
a0f1bb,United States,281.07,False
a53d2c,United States,285.0,False
862248,Japan,214.57,False
406ae8,United Kingdom,213.99,False
406ae2,United Kingdom,219.13,False
39126a,France,59.65,False
407f0d,United Kingdom,224.93,False
440735,Austria,238.99,False
4bb961,Turkey,162.13,False
4b4322,Switzerland,59.27,False
a364ea,United States,239.97,False
c030bb,Canada,232.81,False
7cf6c7,Australia,4.37,True
341083,Spain,12.35,False
7c3f5a,Australia,85.26,False
009a8c,South Africa,181.35,False
48c2af,Poland,220.23,False
48c2ad,Poland,267.16,False
48c2ae,Poland,249.32,False
48c2ab,Poland,227.03,False
48c2ac,Poland,231.86,False
86220c,Japan,224.11,False
7cf6a4,Australia,7.2,True
48c2b9,Poland,229.23,False
48c2b7,Poland,249.94,False
48c2b8,Poland,189.01,False
c030f7,Canada,255.88,False
48c2b6,Poland,0.64,True
342398,Spain,210.52,False
40116c,United Kingdom,35.39,False
48c2b0,Poland,222.3,False
407dc5,United Kingdom,227.54,False
503c48,Lithuania,230.57,False
3c07fc,Germany,241.11,False
71c517,Republic of Korea,242.31,False
71c516,Republic of Korea,228.31,False
71c510,Republic of Korea,216.81,False
48c2a8,Poland,245.16,False
48c2a9,Poland,2.83,True
71c514,Republic of Korea,72.39,False
4b3037,Switzerland,3.09,True
48c2a7,Poland,210.57,False
48c2a2,Poland,1.03,True
4ba66c,Turkey,175.7,False
71c506,Republic of Korea,213.02,False
c043b7,Canada,245.42,False
00a313,South Africa,69.12,False
a9fa04,United States,202.7,False
71c502,Republic of Korea,190.78,False
a52a99,United States,251.51,False
3c3d84,Germany,2.31,True
71c531,Republic of Korea,250.26,False
71c532,Republic of Korea,253.69,False
71c535,Republic of Korea,151.74,False
88628e,Thailand,275.44,False
45ab54,Denmark,240.19,False
71c533,Republic of Korea,255.79,False
71c534,Republic of Korea,108.49,False
88628f,Thailand,201.71,False
7bb130,China,237.54,False
8514b4,Japan,154.07,False
a2ca5d,United States,29.32,False
7c2ad4,Australia,193.9,False
71c524,Republic of Korea,80.36,False
a27a94,United States,228.6,False
3911d3,France,53.83,False
401128,United Kingdom,34.42,False
acdbec,United States,94.91,False
5113cf,Estonia,1.29,True
406ac4,United Kingdom,227.06,False
ada227,United States,241.82,False
406ac3,United Kingdom,219.31,False
a4e7fb,United States,185.09,False
401116,United Kingdom,110.09,False
7c8190,Australia,67.41,False
3d5d17,Germany,93.02,False
503c92,Lithuania,135.86,False
45ab27,Denmark,220.43,False
45ab23,Denmark,239.63,False
e49a2e,Brazil,104.33,False
511385,Estonia,12.86,True
780850,China,251.78,False
780851,China,147.4,False
407c6d,United Kingdom,237.09,False
71c599,Republic of Korea,127.18,False
47a185,Norway,231.0,False
71c592,Republic of Korea,175.53,False
780861,China,96.88,False
abba93,United States,232.08,False
801406,India,264.27,False
780867,China,167.91,False
71c586,Republic of Korea,95.92,False
71c584,Republic of Korea,153.3,False
7c3fe7,Australia,81.36,False
789208,China,63.62,False
789206,China,173.26,False
789216,China,265.3,False
48c12f,Poland,237.99,False
48c12e,Poland,218.17,False
48c12b,Poland,209.76,False
48c12c,Poland,209.63,False
48c139,Poland,0.0,True
48c133,Poland,233.07,False
48c134,Poland,225.37,False
48c131,Poland,189.56,False
48c132,Poland,243.71,False
86ce81,Japan,204.67,False
48c130,Poland,225.66,False
780894,China,191.68,False
a43ee8,United States,90.61,False
48c128,Poland,245.65,False
48c129,Poland,220.15,False
78921d,China,248.53,False
48c126,Poland,163.8,False
789228,China,93.02,False
48c124,Poland,206.24,False
801439,India,0.77,True
48c121,Poland,232.88,False
789231,China,260.33,False
51007f,Belarus,190.06,False
801442,India,202.99,False
71c557,Republic of Korea,4.63,True
71c558,Republic of Korea,257.1,False
71c555,Republic of Korea,7.46,True
789245,China,281.8,False
71c540,Republic of Korea,219.6,False
71c544,Republic of Korea,66.38,False
a7ef4b,United States,230.99,False
801421,India,9.77,True
71c575,Republic of Korea,189.99,False
789254,China,126.01,False
71c577,Republic of Korea,7.72,True
71c572,Republic of Korea,186.66,False
78924e,China,246.75,False
407c7e,United Kingdom,52.03,False
48d421,Poland,62.38,False
71c565,Republic of Korea,189.67,False
789264,China,14.92,True
71c563,Republic of Korea,90.06,False
801435,India,205.21,False
789262,China,2.77,False
8622ae,Japan,9.26,True
789260,China,234.16,False
4b41d1,Switzerland,89.84,False
44048b,Austria,71.06,False
600be9,Azerbaijan,263.92,False
3444da,Spain,9.77,True
440488,Austria,215.11,False
440484,Austria,196.1,False
801495,India,169.79,False
44047d,Austria,198.54,False
7c81cd,Australia,4.66,False
3444ca,Spain,228.69,False
3d1437,Germany,35.43,False
3444d0,Spain,71.82,False
3444d1,Spain,148.5,False
7c81e0,Australia,119.42,False
a8c815,United States,29.18,False
3d141b,Germany,45.56,False
490732,Portugal,32.09,False
80145d,India,93.12,False
80145c,India,271.76,False
aced23,United States,221.78,False
3444c8,Spain,231.4,False
3444c9,Spain,211.9,False
ad0d3c,United States,232.03,False
801470,India,83.1,False
800140,India,106.58,False
44044e,Austria,70.67,False
440444,Austria,170.23,False
407c26,United Kingdom,240.87,False
407c0b,United Kingdom,200.64,False
440479,Austria,46.35,False
80148d,India,173.52,False
440481,Austria,224.93,False
3e4719,Germany,214.62,False
440480,Austria,57.49,False
78082e,China,199.66,False
44046d,Austria,164.56,False
440469,Austria,158.34,False
469dc1,Greece,12.86,True
80149d,India,91.34,False
7cf7b9,Australia,0.51,False
a7459d,United States,220.25,False
06a1be,Qatar,221.1,False
342087,Spain,77.17,False
06a1e7,Qatar,271.21,False
06a1e8,Qatar,123.22,False
440425,Austria,217.68,False
06a1e6,Qatar,220.92,False
a97251,United States,262.19,False
a3d7e5,United States,60.23,True
06a1da,Qatar,245.02,False
4bb848,Turkey,213.97,False
4bb844,Turkey,210.06,False
4bb842,Turkey,224.38,False
4bb843,Turkey,257.59,False
06a1ea,Qatar,138.92,False
06a1eb,Qatar,31.9,True
4bb854,Turkey,216.97,False
4bb852,Turkey,263.04,False
4bb861,Turkey,116.83,False
342059,Spain,77.38,False
a254f7,United States,129.86,False
343386,Spain,65.8,False
adb29c,United States,264.82,False
7cf7bf,Australia,0.19,False
407af3,United Kingdom,273.24,False
407af5,United Kingdom,271.74,False
46a5e2,Greece,1.8,True
46a5e1,Greece,42.18,True
46a5e4,Greece,214.69,False
4cc52f,Iceland,194.42,False
504e59,Republic of Moldova,116.49,False
4cc53b,Iceland,64.83,False
789289,China,211.37,False
a997cc,United States,270.89,False
789287,China,158.46,False
789285,China,142.18,False
c82a81,New Zealand,121.37,False
78927e,China,111.09,False
8515c4,Japan,210.19,False
4bb867,Turkey,241.43,False
a254ff,United States,261.21,False
789299,China,226.91,False
789298,China,219.61,False
4bb870,Turkey,10.29,True
504e6c,Republic of Moldova,105.18,False
789290,China,5.92,True
789295,China,217.77,False
789296,China,216.14,False
4bb86a,Turkey,216.77,False
4cc530,Iceland,233.79,False
4bb879,Turkey,218.51,False
78928a,China,243.0,False
504e61,Republic of Moldova,209.8,False
4bb874,Turkey,222.73,False
7c2bee,Australia,172.21,False
a2ed63,United States,87.55,False
3cf3a9,Germany,4.12,False
