icao24,origin_country,velocity,on_ground
406a34,United Kingdom,6.43,True
c0307a,Canada,232.41,False
a91d8e,United States,236.32,False
a3b30e,United States,43.18,False
c0307c,Canada,214.87,False
06a140,Qatar,274.26,False
a13651,United States,224.26,False
a36344,United States,86.87,False
a8b4bb,United States,205.23,False
a12378,United States,219.34,False
c04362,Canada,78.26,False
a611db,United States,244.48,False
a0acff,United States,2.57,True
a1ccec,United States,178.92,False
06a13d,Qatar,0.0,False
a9d4b5,United States,198.28,False
a8fd3c,United States,233.63,False
a48321,United States,88.01,False
a3899d,United States,236.22,False
ac5723,United States,201.38,False
48c22e,Poland,225.94,False
48c22f,Poland,224.85,False
aaadb2,United States,15.43,True
48c22b,Poland,80.73,False
a8b4cc,United States,230.16,False
a38991,United States,198.7,False
ad7701,United States,261.69,False
48c238,Poland,212.92,False
a78d6b,United States,267.81,False
48c232,Poland,176.47,False
a24369,United States,0.0,True
48c233,Poland,230.59,False
a3897f,United States,159.69,False
48c231,Poland,0.0,True
a48315,United States,193.39,False
86cf38,Japan,76.49,False
ab374b,United States,34.99,False
a0f02a,United States,143.98,False
a23030,United States,72.02,False
406a92,United Kingdom,0.0,True
a3d90a,United States,253.79,False
406a93,United Kingdom,145.12,False
a12355,United States,54.5,False
a11020,United States,234.01,False
a37651,United States,58.03,False
ab7dd6,United States,37.26,False
c83ab7,New Zealand,42.83,False
a0acdd,United States,212.32,False
48c223,Poland,90.66,False
7c7128,Australia,182.84,False
ac5746,United States,235.2,False
ab375e,United States,32.02,False
aa4b78,United States,56.32,False
aca738,United States,70.45,False
80153b,India,227.58,False
a1ccc7,United States,4.12,True
ab1116,United States,0.06,True
a8c7df,United States,68.05,False
86cf4d,Japan,188.41,False
ac8aa5,United States,125.13,False
c80783,New Zealand,56.95,False
7c1ac2,Australia,221.45,False
7c1ac1,Australia,5.4,True
ab110a,United States,47.91,False
ad0db6,United States,25.21,False
a8b4c8,United States,65.74,False
a9e7c9,United States,58.32,False
7c1abe,Australia,75.03,False
7c1abd,Australia,1.29,True
a55fa2,United States,201.23,False
a0acf9,United States,12.86,True
ac9e57,United States,0.0,True
a59025,United States,102.15,False
a05e02,United States,249.12,False
a3c68f,United States,51.7,False
407d10,United Kingdom,207.19,False
a73334,United States,64.47,False
a66ce0,United States,269.95,False
ad88cb,United States,136.76,False
a8c966,United States,25.54,False
acee23,United States,74.02,False
ac8b2e,United States,223.15,False
a48356,United States,234.07,False
aa4ac9,United States,223.53,False
a49680,United States,193.98,False
a98643,United States,43.8,False
a8661f,United States,122.75,False
a97316,United States,5.66,True
a6bcaa,United States,67.21,False
e0814b,Argentina,224.56,False
abbb2c,United States,221.51,False
a23043,United States,29.33,False
a7eff7,United States,264.69,False
a2a686,United States,205.58,False
ac9e77,United States,196.89,False
a4e68c,United States,58.28,False
85186a,Japan,0.0,True
a3b398,United States,235.11,False
a7598c,United States,269.65,False
a9e91a,United States,36.38,False
a2ecf3,United States,172.28,False
a1239c,United States,191.24,False
a0f04c,United States,79.31,False
ac42bf,United States,207.0,False
acee50,United States,235.0,False
aa0439,United States,38.64,False
801591,India,6.69,True
a74679,United States,250.16,False
a73348,United States,264.67,False
a66ca8,United States,7.46,True
a4e62a,United States,51.3,False
a388a9,United States,221.22,False
a80fb2,United States,52.68,False
a1ce16,United States,0.06,True
adb2a4,United States,140.85,False
7c2da9,Australia,48.69,False
abce7a,United States,178.62,False
aa0423,United States,22.12,False
aa5dc5,United States,203.68,False
39244d,France,53.28,False
a04b24,United States,210.42,False
a92fa3,United States,67.91,False
aca5e5,United States,238.66,False
a3c662,United States,1.03,True
a63977,United States,224.7,False
ac42df,United States,171.38,False
a9e902,United States,42.44,False
a89a9f,United States,60.03,False
a66cc9,United States,176.15,False
406a04,United Kingdom,256.47,False
abbb77,United States,251.27,False
a0f07a,United States,88.46,False
c06952,Canada,121.9,False
a87942,United States,197.36,False
a66cd8,United States,42.19,False
780965,China,196.72,False
a75966,United States,216.09,False
a2b8e2,United States,2.62,False
adc694,United States,144.65,False
c06904,Canada,155.97,False
885105,Thailand,72.24,False
a638a0,United States,221.93,False
885107,Thailand,72.88,False
a17e83,United States,256.23,False
a85382,United States,49.14,False
407bdc,United Kingdom,214.43,False
a53b06,United States,55.96,False
c819dd,New Zealand,122.53,False
a78e09,United States,189.08,False
ad639e,United States,245.06,False
a9b007,United States,216.92,False
06a0aa,Qatar,2.57,True
a2b8b8,United States,290.13,False
a54e46,United States,60.47,False
adb35c,United States,247.19,False
7c1b00,Australia,54.02,False
a59067,United States,250.83,False
a04b8f,United States,44.9,False
a1ce99,United States,270.09,False
47a0bf,Norway,251.32,False
a3a086,United States,155.88,False
a86674,United States,262.98,False
a9600f,United States,196.94,False
06a0e4,Qatar,131.56,False
a78cfc,United States,239.61,False
06a0de,Qatar,285.26,False
06a0df,Qatar,225.4,False
ac9e23,United States,209.69,False
a41b0f,United States,33.63,False
a362a9,United States,241.18,False
ab6b21,United States,178.63,False
a42e48,United States,219.47,False
7cf8f5,Australia,221.13,False
ab35d3,United States,89.73,False
ab35d2,United States,230.81,False
a1bb45,United States,2.31,True
a8a319,United States,209.76,False
ab35cb,United States,162.45,False
a29e5c,United States,93.52,False
a04b92,United States,201.19,False
ac696c,United States,129.18,False
ad7631,United States,149.12,False
ad7634,United States,190.86,False
ad1fcf,United States,236.15,False
ad1fcd,United States,12.35,True
ad7639,United States,227.15,False
acffbe,United States,236.91,False
a745db,United States,248.73,False
a01724,United States,68.94,False
86cf09,Japan,190.28,False
a865c8,United States,0.0,True
a77b27,United States,214.16,False
a65b61,United States,144.73,False
abccc5,United States,208.76,False
ac6993,United States,108.21,False
a9d5a2,United States,239.57,False
aa02ab,United States,180.25,False
c054b3,Canada,88.06,False
acb953,United States,262.31,False
88516b,Thailand,238.66,False
a7de1c,United States,71.08,False
88516e,Thailand,188.53,False
88516d,Thailand,93.45,False
600b20,Azerbaijan,163.86,False
a495ef,United States,249.62,False
a1bb83,United States,226.45,False
a732d9,United States,216.61,False
a9b088,United States,185.17,False
a65b64,United States,149.19,False
ac300d,United States,270.28,False
8a018c,Indonesia,177.39,False
ad763b,United States,256.46,False
a7a8ed,United States,269.88,False
a8fe29,United States,30.36,False
a13748,United States,256.09,False
7808ad,China,155.03,False
71c719,Republic of Korea,199.81,False
ac3030,United States,243.2,False
a53b26,United States,89.85,False
71c718,Republic of Korea,228.83,False
71c711,Republic of Korea,246.34,False
a05dd8,United States,236.35,False
a04aa9,United States,150.78,False
71c710,Republic of Korea,201.74,False
a37714,United States,66.51,False
342104,Spain,201.18,False
a9b06f,United States,270.7,False
a12429,United States,202.05,False
a66e3b,United States,202.89,False
71c702,Republic of Korea,272.96,False
a758c4,United States,0.0,False
a91e11,United States,149.64,False
39bb25,France,0.06,True
ac5697,United States,78.57,False
a1240a,United States,89.73,False
a6be11,United States,59.57,False
71c701,Republic of Korea,263.72,False
a00448,United States,87.91,False
a6be14,United States,34.98,False
a3fb3a,United States,100.22,False
39bb21,France,220.85,False
76eb00,Singapore,12.35,False
a638f5,United States,67.21,False
a9738f,United States,44.66,False
885170,Thailand,171.33,False
a4d2b9,United States,65.28,False
a8a391,United States,206.48,False
a41b8d,United States,46.86,False
ac3053,United States,267.31,False
adc65e,United States,271.63,False
add98c,United States,48.58,False
a482fc,United States,253.67,False
71c732,Republic of Korea,274.79,False
a612a6,United States,232.74,False
a9739c,United States,228.61,False
a3c5fd,United States,109.19,False
4403f0,Austria,232.32,False
a4e5f6,United States,49.92,False
0ac9ab,Colombia,0.0,True
8409ed,Japan,244.29,False
a25710,United States,61.77,False
a9c380,United States,237.39,False
ab1087,United States,57.7,False
c067ae,Canada,196.08,False
a41b89,United States,226.99,False
408127,United Kingdom,90.96,False
e49406,Brazil,3.86,True
ad4f1c,United States,52.58,False
a57b26,United States,46.33,False
aa56db,United States,241.22,False
a2e5ec,United States,250.08,False
7c6b2f,Australia,255.46,False
408121,United Kingdom,185.2,False
7c6b2b,Australia,133.92,False
abd9d9,United States,205.87,False
7c6b41,Australia,215.18,False
842194,Japan,0.06,True
a678e5,United States,179.47,False
e49405,Brazil,246.93,False
aa56d8,United States,6.94,True
a34e6a,United States,219.14,False
aa56d5,United States,150.3,False
ab63b2,United States,65.75,False
4b1800,Switzerland,0.0,True
7c6b1c,Australia,117.34,False
7c6b1b,Australia,196.63,False
a3f2c2,United States,109.11,False
ab63b4,United States,140.35,False
ac1c0b,United States,154.31,False
aaef60,United States,6.94,True
a282e5,United States,189.82,False
c08423,Canada,0.26,True
ad3c16,United States,206.54,False
7c6b19,Australia,211.13,False
7c6b0f,Australia,6.94,True
7c6b0e,Australia,178.98,False
7c6b0d,Australia,165.09,False
a162e6,United States,50.46,False
a70b23,United States,144.41,False
a7e8bf,United States,88.49,False
7c6b28,Australia,252.54,False
aaa6dd,United States,277.88,False
aa8c10,United States,70.01,False
aa56b6,United States,267.53,False
aa56b8,United States,263.27,False
a1fb33,United States,244.67,False
ad4f2a,United States,81.62,False
a1d8fd,United States,0.0,True
aa56b4,United States,0.0,True
ad3c27,United States,179.43,False
aa56b3,United States,255.11,False
a9f04b,United States,52.99,False
4952c1,Portugal,187.09,False
aa9f39,United States,45.1,False
aaef83,United States,39.74,False
4b180c,Switzerland,,True
ac2f5a,United States,177.01,False
ab63d7,United States,211.48,False
a33b1e,United States,227.31,False
a46e35,United States,120.42,False
4952aa,Portugal,252.53,False
7c6b14,Australia,274.97,False
aaa6ed,United States,156.63,False
4b180a,Switzerland,0.0,True
4b180b,Switzerland,0.06,True
ac2f83,United States,238.66,False
c822ed,New Zealand,123.57,False
e4943f,Brazil,235.32,False
aaef89,United States,226.4,False
a6a39e,United States,278.78,False
e49443,Brazil,128.64,False
e49446,Brazil,215.08,False
abb3b6,United States,194.78,False
a2d2eb,United States,3.6,True
e4944e,Brazil,211.81,False
4952a6,Portugal,245.96,False
0a00c4,Algeria,223.24,False
e49450,Brazil,92.4,False
a34e9d,United States,0.0,True
a1b2ee,United States,228.16,False
ad90a3,United States,268.52,False
40812e,United Kingdom,201.67,False
abb3d5,United States,62.13,False
abfc71,United States,11.32,True
a4ab11,United States,52.71,False
abfc78,United States,9.26,True
ace6df,United States,15.43,True
ad4f86,United States,2.06,True
ae13b5,United States,120.92,False
a9037e,United States,217.45,False
a88075,United States,237.58,False
a665a0,United States,40.21,False
a88072,United States,193.27,False
a94b51,United States,225.09,False
aba149,United States,34.5,False
a94b4d,United States,227.24,False
abc78c,United States,46.54,False
4b187d,Switzerland,256.09,False
4b187e,Switzerland,210.03,False
ade106,United States,44.45,False
c01b5b,Canada,120.74,False
c02e8f,Canada,113.69,False
aba155,United States,282.75,False
4b1884,Switzerland,204.24,False
a8f5ec,United States,83.98,False
c01b74,Canada,179.03,False
0d0af7,Mexico,120.98,False
ae5aac,United States,124.5,False
a6eb66,United States,54.3,False
a8e2d6,United States,3.09,True
a8f5be,United States,191.96,False
861f5e,Japan,213.26,False
adf45a,United States,172.54,False
a04411,United States,49.56,False
7c1065,Australia,61.77,False
3c65c5,Germany,173.09,False
3c65c4,Germany,237.12,False
a94b2b,United States,214.23,False
a45b8c,United States,94.06,False
a94b2e,United States,203.13,False
a69b9a,United States,7.2,True
ac7188,United States,68.12,False
a785e9,United States,68.04,False
a70b43,United States,20.71,False
a928f0,United States,186.62,False
a6eb1e,United States,203.83,False
7c48ca,Australia,37.53,False
a41412,United States,266.09,False
a1b42f,United States,244.14,False
7c6b07,Australia,256.12,False
0c4184,Dominican Republic,0.0,True
7c6b06,Australia,45.8,False
a1a110,United States,0.0,True
a94b0b,United States,139.33,False
a22dce,United States,50.07,False
0c4182,Dominican Republic,133.92,False
0c4183,Dominican Republic,237.15,False
acd47e,United States,234.89,False
a0a77b,United States,54.54,False
a71e68,United States,93.8,False
a6b5ba,United States,95.02,False
ac2f18,United States,199.73,False
acc161,United States,27.82,False
a94b29,United States,219.98,False
aa9f97,United States,188.8,False
861f00,Japan,9.77,True
a6fe57,United States,237.83,False
a71e5c,United States,218.29,False
aaef21,United States,210.94,False
a09df6,United States,57.45,False
abd9b6,United States,137.47,False
c02e94,Canada,182.31,False
c01b4f,Canada,208.53,False
a57b8b,United States,240.25,False
a0dab2,United States,182.98,False
aa43c4,United States,9.77,False
aa56f8,United States,239.74,False
a69b86,United States,100.86,False
aa56f7,United States,228.11,False
a94b08,United States,221.65,False
a928e8,United States,68.34,False
a08acb,United States,202.93,False
ae149f,United States,86.97,False
ad4f04,United States,0.0,True
a6a407,United States,49.47,False
a77412,United States,42.5,False
a33adc,United States,19.69,False
a57aab,United States,230.29,False
a15160,United States,125.01,False
7c498f,Australia,142.34,False
ae2707,United States,91.73,False
ace718,United States,194.64,False
782003,China,249.16,False
758378,Philippines,50.41,False
ad071b,United States,39.1,False
ab774b,United States,8.75,True
a46de7,United States,60.74,False
a6b71e,United States,37.09,False
a4142f,United States,47.85,False
c8244b,New Zealand,139.78,False
c8244c,New Zealand,118.95,False
a95da3,United States,177.12,False
a2d42e,United States,88.51,False
a0dae2,United States,210.16,False
abc748,United States,42.18,False
e4808c,Brazil,253.42,False
a39113,United States,201.1,False
a4aabc,United States,42.19,False
a1512f,United States,93.63,False
a3910c,United States,33.72,False
a91700,United States,43.21,True
a22dec,United States,27.27,False
7c7ca2,Australia,58.03,False
a1b449,United States,171.96,False
a39100,United States,218.16,False
ac7103,United States,271.23,False
7c3637,Australia,1.03,True
75833a,Philippines,1.03,True
a5dde7,United States,39.94,False
86d5fa,Japan,259.29,False
a0b9b1,United States,51.78,False
a27190,United States,122.2,False
a27197,United States,249.4,False
a40164,United States,41.7,False
86d5b6,Japan,254.68,False
c8247f,New Zealand,36.01,False
ac2dea,United States,277.28,False
758335,Philippines,142.26,False
a189be,United States,54.01,False
49530b,Portugal,268.74,False
49530d,Portugal,207.59,False
ac7115,United States,196.68,False
abb440,United States,224.63,False
e492aa,Brazil,239.81,False
a3915a,United States,260.03,False
a65408,United States,216.58,False
a94b6b,United States,270.53,False
495305,Portugal,0.0,True
495307,Portugal,263.38,False
a33afd,United States,230.83,False
495308,Portugal,206.86,False
a2c145,United States,47.29,False
abfac6,United States,218.12,False
ac1ad7,United States,241.7,False
abc780,United States,1.8,True
a33afa,United States,115.55,False
48597e,Kingdom of the Netherlands,238.7,False
a4bdb9,United States,246.53,False
a3f436,United States,202.18,False
a58dd1,United States,51.37,False
a58dbb,United States,47.45,False
acd436,United States,55.49,False
c81190,New Zealand,58.08,False
a58dd7,United States,39.29,False
ac712d,United States,100.9,False
0d0b50,Mexico,43.73,False
a0a6c5,United States,161.31,False
7c6a8c,Australia,66.88,True
aaee9c,United States,209.58,False
a6a482,United States,55.7,False
a9178d,United States,145.18,False
a3e18f,United States,65.22,False
a94ae3,United States,193.74,False
a94ae5,United States,235.09,False
acd2d3,United States,173.68,False
abb2d5,United States,75.96,False
a8f77c,United States,275.04,False
a7b133,United States,3.34,True
a043c8,United States,43.23,False
440ced,Austria,126.89,False
3c5423,Germany,0.51,True
0d0b66,Mexico,204.67,False
c02cfc,Canada,191.91,False
c2bcc9,Canada,83.57,False
40805d,United Kingdom,230.85,False
a1c6a8,United States,218.53,False
ac82f8,United States,162.58,False
3c542b,Germany,1.03,True
3c542a,Germany,233.03,False
408067,United Kingdom,217.83,False
3c5433,Germany,100.08,False
40804d,United Kingdom,231.09,False
0d0b89,Mexico,183.54,False
408052,United Kingdom,73.66,False
4248a7,United Kingdom,235.79,False
3c542f,Germany,229.54,False
3c542d,Germany,233.64,False
a189e4,United States,119.71,False
abfb7c,United States,161.02,False
c87f38,New Zealand,83.4,False
c87f33,New Zealand,0.51,False
a189da,United States,84.6,False
a10f8a,United States,63.72,False
3c6706,Germany,276.67,False
3c6705,Germany,275.88,False
a71ded,United States,218.16,False
a70abe,United States,195.14,False
7c4956,Australia,40.14,False
a70ad0,United States,34.23,False
a22f79,United States,205.53,False
ab7715,United States,232.74,False
a8e428,United States,59.36,False
a6679b,United States,186.31,False
a163f2,United States,203.17,False
a21c4c,United States,209.88,False
a82aa8,United States,174.44,False
4951ee,Portugal,198.39,False
4951ef,Portugal,218.45,False
a21c53,United States,107.62,False
a030a8,United States,215.51,False
a91739,United States,93.91,False
a8f728,United States,235.02,False
c02cf1,Canada,230.54,False
a426a5,United States,218.06,False
a8943d,United States,156.48,False
a95db5,United States,277.32,False
ac9709,United States,205.52,False
a6eacf,United States,228.62,False
a90439,United States,55.19,False
40808b,United Kingdom,258.2,False
ac970f,United States,226.0,False
aa9de7,United States,265.78,False
e4805d,Brazil,238.14,False
aa4440,United States,257.55,False
a33c02,United States,21.1,False
a6548a,United States,154.74,False
aa8ab2,United States,291.95,False
e49390,Brazil,221.73,False
7c4926,Australia,255.18,False
4951cc,Portugal,201.76,False
a22f66,United States,31.08,False
a546f4,United States,35.63,False
c02ebd,Canada,276.79,False
a666cd,United States,253.84,False
abc7c6,United States,118.0,False
ace7aa,United States,137.98,False
a83f30,United States,208.67,False
43eeb0,United Kingdom,123.11,False
a533bd,United States,206.43,False
a70c1c,United States,123.68,False
a4ac50,United States,195.97,False
a5cc37,United States,254.45,False
a5cc35,United States,217.59,False
7c6c53,Australia,6.94,True
7c6c52,Australia,0.06,True
a1a0c4,United States,206.19,False
abfd23,United States,196.32,False
ac97e4,United States,223.85,False
a3f3dc,United States,64.79,False
7c6c56,Australia,158.24,False
abea11,United States,179.8,False
ab9a32,United States,154.16,False
7c7f5a,Australia,54.64,False
a7e9de,United States,35.29,False
40820e,United Kingdom,237.46,False
abc7e9,United States,216.87,False
c0853f,Canada,242.48,False
a7d6ae,United States,133.92,False
a83f56,United States,147.82,False
a283f4,United States,179.29,False
abfd39,United States,231.32,False
c08537,Canada,5.14,True
a7e9e4,United States,8.23,True
c08536,Canada,250.52,False
a21c82,United States,193.95,False
a2d3b3,United States,238.45,False
a7e9e7,United States,267.62,False
a7d6b6,United States,220.0,False
ac84cc,United States,20.35,False
408210,United Kingdom,44.24,True
c821ba,New Zealand,94.59,False
7c6c33,Australia,0.0,True
c02ee7,Canada,274.1,False
ace7bf,United States,219.41,False
abea30,United States,46.41,False
abfd66,United States,177.41,False
3c6549,Germany,232.15,False
a0a80e,United States,191.41,False
348049,Spain,181.79,False
a546c9,United States,124.04,False
a9f14b,United States,73.13,False
e4932b,Brazil,137.61,False
a76192,United States,121.52,False
ae14b7,United States,79.18,False
ab9a5b,United States,106.07,False
7c6c96,Australia,188.3,False
a559ee,United States,215.88,False
7c6c95,Australia,218.64,False
7c6c94,Australia,243.31,False
7c6c99,Australia,215.49,False
a1a0fa,United States,154.89,False
a5a9e6,United States,245.02,False
ad91c3,United States,41.92,False
408260,United Kingdom,202.62,False
39e688,France,0.13,True
4a2aac,Romania,215.29,False
7c6c80,Australia,40.85,False
a70c09,United States,290.43,False
abb4ea,United States,250.42,False
ac71d2,United States,49.41,False
c02eb9,Canada,289.96,False
3c6566,Germany,255.37,False
ac0a75,United States,204.33,False
acd4d7,United States,7.2,True
3c656b,Germany,248.53,False
40823f,United Kingdom,154.4,False
ac71e7,United States,140.82,False
e49314,Brazil,207.85,False
7c6c77,Australia,150.96,False
abb58b,United States,35.47,False
a82c88,United States,41.18,False
a17876,United States,293.15,False
a03235,United States,207.75,False
0a0039,Algeria,110.65,False
a2981e,United States,45.38,False
a53508,United States,43.55,False
aba281,United States,242.08,False
0a0047,Algeria,267.02,False
a8f6ef,United States,0.0,True
a08bb4,United States,207.26,False
e491af,Brazil,263.63,False
4080f9,United Kingdom,209.5,False
ad928b,United States,201.12,False
a95f67,United States,35.94,False
0a008c,Algeria,253.21,False
a45ba2,United States,148.12,False
7c7f53,Australia,3.09,True
aa7a61,United States,183.51,False
a94c2a,United States,66.28,False
a6ec56,United States,113.72,False
7c6c25,Australia,225.41,False
a5cc4c,United States,106.63,False
7c7f51,Australia,52.69,False
c02f6a,Canada,215.2,False
c083aa,Canada,110.17,False
710417,Saudi Arabia,191.42,False
a27220,United States,129.11,False
a29884,United States,25.85,False
a34ecc,United States,263.12,False
a69c6b,United States,230.21,False
a30872,United States,158.39,False
a8e3b3,United States,127.91,False
02a1ae,Tunisia,223.52,False
a1c868,United States,220.75,False
02a1ab,Tunisia,196.26,False
a83f8c,United States,261.93,False
c82315,New Zealand,127.28,False
aa7a3c,United States,167.72,False
ab77d5,United States,194.9,False
02a1b1,Tunisia,190.25,False
c083f2,Canada,289.37,False
8687bc,Japan,206.64,False
abc7a3,United States,203.8,False
ad929d,United States,45.44,False
0a0087,Algeria,269.8,False
aa44cf,United States,1.03,True
7c7f0e,Australia,7.46,True
a7d6db,United States,229.85,False
a916cc,United States,30.77,False
a2d56d,United States,173.92,False
a69baa,United States,198.06,False
ace81d,United States,1.8,True
ac9850,United States,225.75,False
aa4548,United States,11.83,True
a6febf,United States,224.32,False
a54894,United States,173.31,False
a39243,United States,70.32,False
ab5219,United States,56.4,False
a45bd7,United States,84.68,False
a6553a,United States,162.13,False
aa4535,United States,24.7,False
ace826,United States,64.84,False
a21bea,United States,202.8,False
abb537,United States,11.83,True
a33bcf,United States,110.05,False
aaa86a,United States,194.88,False
a70bd1,United States,278.1,False
a69bd3,United States,181.61,False
ad0851,United States,235.14,False
a5224e,United States,182.83,False
a69be1,United States,227.01,False
ac7216,United States,146.83,False
a1c88f,United States,218.41,False
aaa894,United States,77.3,False
abb52c,United States,97.83,False
c8234a,New Zealand,235.94,False
4080f1,United Kingdom,25.0,False
ae5ba7,United States,106.43,False
4080df,United Kingdom,197.99,False
c07193,Canada,226.21,False
4080de,United Kingdom,223.29,False
ac7225,United States,41.85,False
ace877,United States,2.57,True
769104,Singapore,275.71,False
a2c27e,United States,111.8,False
7c6af4,Australia,135.51,False
a39289,United States,216.06,False
0a0026,Algeria,265.94,False
7c6af0,Australia,131.42,False
ad4ee8,United States,218.23,False
a057cc,United States,103.95,False
861f88,Japan,251.56,False
a6682f,United States,32.51,False
ad0887,United States,0.0,True
c8236d,New Zealand,69.82,False
a4158a,United States,265.33,False
abb54f,United States,180.51,False
4080bf,United Kingdom,174.18,False
adf547,United States,214.28,False
7c6ae2,Australia,135.86,False
7c6ae1,Australia,112.98,False
a6b833,United States,258.83,False
3c64f7,Germany,238.7,False
c02f21,Canada,221.25,False
aa580e,United States,250.21,False
3c64f6,Germany,251.04,False
ae5bd1,United States,32.43,False
4080c2,United Kingdom,199.16,False
4080c0,United Kingdom,224.74,False
a64208,United States,87.11,False
0d0a9b,Mexico,267.24,False
4080b6,United Kingdom,270.11,False
a6b81a,United States,209.85,False
ac857b,United States,189.57,False
4b15a2,Switzerland,282.83,False
a3e233,United States,55.36,False
ae13cc,United States,79.23,False
ad3c78,United States,219.26,False
aa328f,United States,231.68,False
a94bff,United States,203.44,False
e4924a,Brazil,81.6,False
abfc97,United States,185.33,False
a7d89b,United States,82.16,False
a8956e,United States,42.7,False
ae00a0,United States,220.48,False
a7626b,United States,103.53,False
408183,United Kingdom,211.34,False
adf3e9,United States,52.9,False
7c6b7e,Australia,83.65,False
0d0a63,Mexico,127.77,False
c08497,Canada,264.64,False
a8d231,United States,231.17,False
a9aef1,United States,67.44,False
861ede,Japan,239.52,False
aaa816,United States,60.88,False
40815b,United Kingdom,209.74,False
40815c,United Kingdom,208.57,False
a8d206,United States,185.21,False
a9aebc,United States,6.69,True
a9aeba,United States,64.45,False
a6b890,United States,50.66,False
a1a1b6,United States,6.94,True
a33d62,United States,0.0,False
7c2419,Australia,37.51,False
ae00f5,United States,232.45,False
a427e3,United States,146.09,False
a71efa,United States,157.23,False
a89545,United States,245.55,False
a65598,United States,1.54,True
a64264,United States,32.0,False
0d0a02,Mexico,108.02,False
a83ef2,United States,3.86,True
a1ea0d,United States,56.13,False
a78890,United States,51.35,False
ab0eb5,United States,56.22,False
ae13fc,United States,78.87,False
ae00cc,United States,239.72,False
e49295,Brazil,224.42,False
aa589c,United States,196.3,False
a6b87a,United States,0.06,True
acc0f4,United States,57.79,False
738c0b,Israel,248.66,False
a6a589,United States,68.91,False
861eb4,Japan,245.9,False
a1b4ab,United States,181.85,False
ae00fb,United States,230.36,False
ab6519,United States,210.15,False
a031bd,United States,30.35,True
abc80c,United States,270.74,False
c0845b,Canada,41.21,False
a1ea0b,United States,72.65,False
0d0a0f,Mexico,228.58,False
a177fd,United States,38.1,False
a20a11,United States,61.23,False
aaa83f,United States,250.89,False
a9aeb7,United States,223.25,False
ab0ed6,United States,0.06,True
a19a48,United States,5.14,True
e49270,Brazil,210.76,False
0d0a1a,Mexico,214.96,False
a1b4b2,United States,227.42,False
aa3226,United States,236.41,False
a6d9c3,United States,205.28,False
0d0e2b,Mexico,79.94,False
0d0e40,Mexico,232.38,False
aaed17,United States,266.34,False
acd296,United States,204.52,False
a5ef0e,United States,222.52,False
a58c24,United States,47.01,False
4b5d9e,Switzerland,2.31,True
a2f6ba,United States,75.14,False
a449f1,United States,86.59,False
a34c2f,United States,208.12,False
a689e0,United States,49.41,False
7c6d78,Australia,25.21,True
a280a4,United States,218.24,False
aaed0c,United States,151.04,False
7c6d75,Australia,252.63,False
7583de,Philippines,237.72,False
a2f6c4,United States,48.97,False
a5a6c1,United States,216.71,False
ad4d12,United States,209.47,False
ab0d46,United States,46.83,False
0d0e4b,Mexico,147.27,False
a58c2e,United States,121.71,False
ab0d48,United States,37.55,False
a676c4,United States,242.57,False
abd7b4,United States,208.46,False
ac2d32,United States,217.62,False
a449cb,United States,185.04,False
0d0e69,Mexico,213.03,False
aa67a9,United States,43.23,False
0d0e5b,Mexico,223.85,False
a4cf5e,United States,8.13,False
abd7e0,United States,33.85,False
c820ab,New Zealand,135.93,False
a8e132,United States,241.54,False
a410b8,United States,71.02,False
c820b6,New Zealand,224.47,False
a2d0b9,United States,54.93,False
7c6d9e,Australia,257.66,False
7c6d9d,Australia,266.9,False
7c6d9c,Australia,208.01,False
7c6d9b,Australia,0.0,True
151dd3,Russian Federation,27.44,False
c080cd,Canada,157.77,False
c820c8,New Zealand,36.84,False
a2d0b2,United States,39.21,False
c080e0,Canada,206.0,False
a96def,United States,37.47,False
a90161,United States,35.97,False
aaed67,United States,34.07,False
abc4be,United States,167.06,False
0d0e14,Mexico,213.04,False
a34c68,United States,195.64,False
a689b8,United States,120.43,False
ab0d87,United States,46.23,False
151df0,Russian Federation,208.21,False
ac1a44,United States,201.19,False
7c6d7b,Australia,0.0,True
c820f2,New Zealand,233.38,False
abfa36,United States,33.82,False
7c6d96,Australia,7.72,True
7583b7,Philippines,230.25,False
7c6d94,Australia,173.12,False
7c6d92,Australia,145.75,False
7c6d91,Australia,259.81,False
a3af56,United States,55.51,False
a9bde6,United States,11.83,True
0d0e1e,Mexico,236.51,False
abc4d8,United States,210.06,False
7c6d97,Australia,6.69,True
a96f71,United States,59.65,False
758525,Philippines,232.89,False
ace551,United States,143.46,False
a6fc4d,United States,24.11,False
a0b81d,United States,0.0,True
ad4bcb,United States,217.63,False
aa41f0,United States,111.24,False
8675d8,Japan,225.99,False
a0b821,United States,0.0,True
ac2be9,United States,13.38,True
a17501,United States,38.43,False
aaa590,United States,191.57,False
aaa593,United States,205.22,False
a6c6ea,United States,70.62,False
ae6ba7,United States,0.0,True
a23ea4,United States,31.73,False
a6c6ed,United States,29.86,False
a7e6cf,United States,72.02,False
ac2bf8,United States,217.24,False
c080a4,Canada,235.11,False
aaa58b,United States,188.11,False
c080a2,Canada,201.82,False
c080a3,Canada,205.88,False
ad0562,United States,10.29,True
a0681c,United States,191.54,False
acd22c,United States,146.94,False
ae1239,United States,251.79,False
a280fe,United States,211.24,False
a0b802,United States,204.8,False
a0b801,United States,277.56,False
adaeed,United States,206.76,False
a9bf27,United States,242.61,False
adf20b,United States,38.06,False
a530ff,United States,34.47,False
